CATEGORIA;CLASA;SEX;AGE;AGROUP;EDUC;OCUP;STAP;STAO;ACTP;INCOME
9;3;2;32;2;3;6121;4;2;1;0
8;2;1;47;4;4;7112;1;1;3;10440.0092307692
11;3;1;49;4;2;9333;1;4;5;0
9;3;2;49;4;1;6121;4;2;1;0
9;3;1;61;5;3;6114;3;2;1;0
9;3;2;59;5;3;6121;4;2;1;0
6;2;1;38;3;7;2631;1;1;6;30030.6981818182
7;2;2;33;2;5;3313;1;1;5;18342.7275
9;3;1;70;6;3;6113;3;2;1;0
8;2;1;42;3;4;7119;1;1;4;17009.75
9;3;2;37;3;6;5221;1;1;5;12376.86
2;1;1;55;5;7;1344;2;2;6;0
8;2;1;45;4;5;7231;1;4;4;18569.2425
9;3;2;19;1;5;5151;1;1;4;0
9;3;2;30;2;2;6121;4;2;1;0
9;3;2;59;5;2;6111;4;2;1;2750
9;3;1;71;6;3;6113;4;2;1;0
9;3;2;35;3;4;7531;1;1;2;11426.1972727273
7;2;1;40;3;4;7412;1;1;2;16693.6885714286
9;3;2;72;6;3;6114;3;2;1;0
4;2;2;47;4;7;2422;1;1;6;19920.9475
7;2;1;37;3;4;7412;1;1;2;16693.6885714286
11;3;1;32;2;4;5414;1;1;5;12336.9025
9;3;1;26;2;5;6130;1;1;1;6000
9;3;1;36;3;4;8332;1;1;4;17286.7669230769
11;3;1;28;2;4;9313;1;1;3;11706.7881818182
9;3;1;69;6;3;6130;3;2;1;7834.71125
8;2;2;33;2;7;5132;1;1;5;0
8;2;1;38;3;3;7233;1;1;1;15238.26
9;3;2;36;3;5;7318;1;1;2;0
9;3;2;31;2;5;7318;1;1;2;0
4;2;1;41;3;7;2144;1;1;4;31306.1806666667
8;2;2;43;3;5;4321;1;1;4;14021.3628571429
9;3;2;67;6;3;6130;4;2;1;4400.73743589744
7;2;1;46;4;5;7421;1;1;5;0
9;3;1;52;4;4;5230;1;1;5;0
11;3;1;30;2;3;5414;1;1;5;9060.662
9;3;2;26;2;3;5221;1;1;5;10794.9171428571
11;3;1;29;2;2;9211;3;2;1;4780.17333333333
9;3;2;37;3;3;6112;3;2;1;0
8;2;1;21;1;5;5131;1;1;5;12201.425
7;2;1;52;4;5;7413;1;1;4;20614.03
11;3;1;19;1;5;9629;1;1;5;0
9;3;1;36;3;4;8331;1;1;4;13589.675
9;3;2;34;2;4;6121;4;2;1;0
9;3;2;47;4;3;6121;4;2;1;0
9;3;2;22;1;4;5221;1;1;5;9474.9
9;3;1;58;5;4;6114;3;2;1;0
11;3;2;50;4;3;9111;1;1;7;21670.11
7;2;2;26;2;3;7412;1;1;2;0
11;3;2;34;2;3;9111;1;1;7;10931.8075
8;2;1;32;2;3;7112;1;1;3;9514.305
9;3;1;46;4;3;6111;3;2;1;7950
9;3;2;45;4;4;7531;1;1;2;11448.4723529412
8;2;1;22;1;4;5132;1;1;5;10745.43
9;3;2;24;1;4;5162;1;1;5;0
9;3;2;22;1;3;5162;1;1;5;0
9;3;1;55;5;5;7214;1;1;2;14473.2
9;3;2;49;4;5;6130;3;2;1;2800.66666666667
8;2;1;26;2;5;5411;1;1;6;20005.0425
9;3;2;43;3;3;7531;1;1;2;11579.888
9;3;1;39;3;3;6130;3;2;1;3789.05149253731
7;2;1;52;4;4;7413;1;4;2;21290.3966666667
7;2;2;46;4;3;7412;1;1;2;14580.38
7;2;2;25;2;7;7412;1;1;2;0
7;2;2;19;1;5;7412;1;1;2;0
9;3;2;43;3;2;6121;4;2;1;0
9;3;1;61;5;5;6111;3;2;1;6000
8;2;1;34;2;7;5412;1;1;6;0
6;2;2;31;2;7;2211;1;1;6;23026.32
11;3;1;42;3;3;9213;3;2;1;2964
9;3;2;41;3;3;6121;4;2;1;0
11;3;1;41;3;3;9213;3;2;1;2964
11;3;1;29;2;2;9213;3;2;1;1000
9;3;2;52;4;3;6121;4;2;1;0
9;3;2;37;3;3;6121;4;2;1;0
7;2;1;25;2;3;7412;1;1;2;10840.34
7;2;2;22;1;5;7412;1;1;2;0
9;3;2;52;4;3;6121;4;2;1;0
7;2;1;24;1;5;7413;1;1;2;0
9;3;2;44;3;3;6121;4;2;1;0
7;2;1;41;3;4;7412;1;4;2;16693.6885714286
11;3;2;40;3;5;9321;1;1;2;13570.12
8;2;2;42;3;4;7522;1;1;2;19641.26
7;2;1;22;1;5;3115;1;1;2;0
11;3;1;20;1;3;9329;1;1;2;0
8;2;1;43;3;3;7111;1;1;6;0
9;3;2;42;3;3;6121;4;2;1;0
9;3;2;62;5;3;6114;3;2;1;0
9;3;1;49;4;3;6130;3;2;1;3870.83582089552
9;3;2;47;4;3;6121;4;2;1;0
8;2;1;56;5;2;7522;3;2;2;0
9;3;1;48;4;5;6113;4;2;1;0
9;3;2;44;3;5;7531;1;1;2;12193.9066666667
9;3;1;56;5;3;6114;4;2;1;0
9;3;1;61;5;4;6111;3;2;1;6240
7;2;1;24;1;3;7412;1;1;3;0
9;3;1;43;3;3;6130;4;2;1;3789.05149253731
7;2;1;38;3;3;7412;1;1;2;0
9;3;1;34;2;3;6130;1;1;1;2735.41666666667
6;2;2;55;5;7;2330;1;1;6;23311.43
9;3;1;63;5;5;6114;3;2;1;0
9;3;2;30;2;2;6121;4;2;1;0
11;3;1;45;4;5;5414;1;1;5;13911.42
7;2;2;41;3;3;7412;1;1;2;0
9;3;2;22;1;7;8172;1;1;2;0
6;2;2;34;2;7;2330;1;1;6;15457.847037037
9;3;2;74;6;2;6113;4;2;1;0
9;3;1;44;3;3;6123;3;2;1;0
11;3;2;42;3;5;9112;1;1;6;7662.756
9;3;1;42;3;4;7131;3;2;3;14031.5075
9;3;2;41;3;5;6121;4;2;1;0
9;3;1;26;2;7;5221;1;1;5;15406.51
9;3;2;27;2;5;5221;1;1;5;11020.4273809524
4;2;1;58;5;7;2131;1;1;1;0
9;3;2;57;5;7;6121;4;2;1;0
4;2;2;28;2;7;2422;1;1;1;22574.23
9;3;1;25;2;7;6111;4;2;1;0
9;3;1;71;6;4;6113;3;2;1;0
9;3;2;71;6;3;6113;3;2;1;0
9;3;2;34;2;4;6121;4;2;1;0
8;2;1;35;3;4;7223;1;1;2;0
9;3;2;32;2;4;6121;4;2;1;0
9;3;2;53;4;3;8331;1;1;4;23174.47
9;3;1;27;2;5;5419;1;1;5;24785.955
9;3;1;25;2;5;5419;1;1;5;24785.955
7;2;1;52;4;4;7422;1;1;4;14409.06
9;3;2;21;1;3;7318;1;1;2;0
9;3;2;47;4;3;6121;4;2;1;0
7;2;2;30;2;5;7412;1;4;2;0
8;2;1;33;2;3;7512;1;1;2;0
9;3;1;58;5;2;6130;3;2;1;4665.194
9;3;2;55;5;3;6121;4;2;1;0
9;3;1;41;3;5;6111;4;2;1;3800
9;3;1;54;4;4;6114;3;2;1;2800
9;3;2;47;4;3;4412;1;1;4;0
9;3;1;27;2;3;6130;4;2;1;2735.41666666667
9;3;1;71;6;3;6114;3;2;1;0
9;3;2;32;2;3;6121;4;2;1;0
9;3;2;37;3;2;6121;4;2;1;0
9;3;2;32;2;3;6121;4;2;1;0
9;3;2;33;2;2;6121;4;2;1;0
4;2;1;52;4;4;3352;1;1;6;0
9;3;2;45;4;5;7531;1;1;2;11756.1228571429
6;2;2;23;1;7;2330;1;1;6;4411.04
9;3;1;57;5;2;6130;3;2;1;4665.194
2;1;1;33;2;7;1349;2;2;5;0
6;2;2;29;2;7;2330;1;1;6;15457.847037037
9;3;2;61;5;7;6111;4;2;1;0
7;2;2;33;2;5;7412;1;1;2;0
7;2;2;55;5;6;7412;1;4;2;0
4;2;1;42;3;5;2132;1;1;1;0
9;3;2;42;3;4;6121;4;2;1;0
4;2;2;59;5;7;2132;1;1;6;20473.1
9;3;1;32;2;7;6130;3;2;1;830
11;3;2;22;1;3;9112;1;1;6;0
9;3;1;72;6;7;6114;4;2;1;0
8;2;1;56;5;4;7126;1;1;2;13335.6922222222
9;3;1;58;5;4;4412;1;1;4;0
9;3;2;52;4;3;5153;1;1;6;9849.19
9;3;2;21;1;5;7318;1;1;2;0
9;3;2;21;1;5;8219;1;1;2;21711.17
9;3;2;52;4;3;6121;4;2;1;0
8;2;1;26;2;3;7512;1;1;2;0
9;3;2;23;1;5;5221;1;1;5;10305.8809090909
9;3;2;58;5;3;6121;4;2;1;0
8;2;1;41;3;5;4411;1;1;6;0
9;3;2;36;3;3;5329;1;1;6;9600
9;3;1;48;4;4;8332;1;1;4;17051.9682352941
9;3;2;35;3;3;6121;4;2;1;0
9;3;2;62;5;3;6111;4;2;1;2332.66666666667
9;3;1;45;4;4;5153;1;1;6;13611.4
9;3;1;55;5;4;6111;3;2;1;6240
9;3;2;50;4;3;7318;1;1;2;0
7;2;2;22;1;4;7412;1;1;2;0
9;3;2;40;3;3;7318;1;1;2;0
8;2;1;49;4;4;7112;1;1;2;10440.0092307692
9;3;1;34;2;3;5221;1;1;5;11441
7;2;2;26;2;3;7412;1;1;2;0
9;3;2;52;4;3;6121;4;2;1;0
7;2;1;35;3;3;7412;1;1;2;0
9;3;2;33;2;5;7318;1;1;2;0
9;3;1;25;2;3;6130;3;2;7;2735.41666666667
9;3;1;80;7;3;6113;4;2;1;0
11;3;1;41;3;5;9629;1;1;5;10464.27
9;3;2;37;3;3;5329;1;1;6;9600
7;2;1;26;2;3;7412;1;1;2;10840.34
7;2;2;19;1;3;7412;1;1;2;0
4;2;1;49;4;7;2142;1;1;3;29499.154
9;3;1;58;5;4;6111;4;2;1;6240
9;3;2;49;4;3;6121;4;2;1;0
11;3;1;56;5;3;9629;1;1;2;0
8;2;1;51;4;5;7126;1;1;2;18692.3775
9;3;2;42;3;3;6121;4;2;1;0
9;3;2;47;4;4;6121;4;2;1;0
8;2;1;51;4;3;7112;1;4;3;15084.568
9;3;2;40;3;3;6121;4;2;1;0
9;3;2;42;3;3;5329;1;1;6;9600
9;3;1;47;4;5;7317;1;1;2;0
11;3;2;46;4;4;9112;1;1;6;8720.28
8;2;1;46;4;3;7522;3;2;5;0
9;3;2;43;3;5;6121;4;2;1;0
9;3;1;63;5;5;6114;3;2;1;0
11;3;1;40;3;4;5414;1;1;5;10491.96125
8;2;1;43;3;5;3240;1;1;7;10968.26
9;3;2;42;3;5;5221;1;1;5;12443.1861363636
11;3;1;37;3;5;9313;1;4;3;22725.72
9;3;2;32;2;5;7532;1;1;2;0
9;3;1;62;5;4;6130;3;2;1;5582.48930232558
8;2;1;24;1;3;7231;1;1;1;7460
9;3;1;40;3;5;6121;3;2;1;66000
9;3;2;37;3;3;6121;4;2;1;0
8;2;1;45;4;5;7112;3;2;3;17203.768
9;3;2;43;3;3;6121;4;2;1;0
11;3;1;22;1;3;9213;4;2;1;601.25
9;3;1;40;3;3;6114;3;2;1;0
9;3;2;59;5;3;6112;3;2;1;0
11;3;1;30;2;2;9213;4;2;1;1000
11;3;1;25;2;5;9333;1;1;2;0
9;3;1;47;4;4;7531;1;1;2;0
9;3;2;42;3;3;7531;1;1;2;11579.888
11;3;2;29;2;2;9329;1;4;2;0
11;3;1;33;2;3;9313;1;1;3;14971.103
4;2;2;30;2;7;2423;1;4;5;21387.79
11;3;1;47;4;3;9213;1;1;1;1505.625
7;2;2;40;3;3;7412;1;1;2;0
7;2;1;23;1;3;7412;1;1;2;0
6;2;2;21;1;5;3343;1;1;5;5001.8
6;2;1;62;5;5;2341;1;1;6;20746.02
11;3;1;50;4;3;9213;1;1;1;1505.625
9;3;2;36;3;3;8211;1;1;2;16456.8
11;3;1;39;3;4;9213;1;1;1;2555
9;3;2;34;2;5;6121;4;2;1;0
9;3;1;69;6;2;6114;3;2;1;0
9;3;2;68;6;2;6111;3;2;1;0
7;2;1;32;2;5;3115;1;1;2;0
9;3;1;56;5;2;6114;3;2;1;0
9;3;2;51;4;2;6121;4;2;1;0
7;2;1;42;3;3;7412;1;4;2;0
9;3;1;61;5;4;6130;3;2;1;5582.48930232558
11;3;1;23;1;2;9313;1;1;3;0
11;3;1;21;1;3;9313;1;1;3;12290.98125
11;3;1;20;1;5;9313;1;1;3;10123.1466666667
9;3;1;57;5;4;8341;1;1;6;7398.56
9;3;1;34;2;4;8322;1;1;2;14022.00375
7;2;1;52;4;3;7412;1;1;2;0
9;3;2;49;4;3;6121;4;2;1;0
9;3;1;28;2;3;6121;4;2;1;4200
7;2;2;22;1;3;7412;1;1;2;0
9;3;2;85;8;2;6130;4;2;1;4440
7;2;1;23;1;3;7412;1;1;2;0
9;3;1;42;3;3;6113;3;2;1;0
9;3;2;42;3;3;6121;4;2;1;0
7;2;1;26;2;3;7412;1;1;2;10840.34
9;3;2;44;3;3;5329;1;1;6;9600
9;3;1;42;3;3;4412;1;1;4;0
9;3;2;46;4;3;6121;4;2;1;0
9;3;1;53;4;4;8322;1;1;4;16093.3232
9;3;2;30;2;3;6121;4;2;1;0
9;3;1;63;5;4;6112;3;2;1;925
9;3;2;61;5;4;6111;4;2;1;900
7;2;1;43;3;3;7412;1;1;2;0
9;3;2;39;3;2;6121;4;2;1;0
9;3;2;30;2;3;6121;4;2;1;0
9;3;2;46;4;5;6121;4;2;1;0
11;3;2;20;1;5;9412;1;1;5;0
9;3;2;47;4;5;5329;1;4;6;0
9;3;1;53;4;5;8322;1;1;4;16814.1337037037
9;3;1;41;3;3;6114;3;2;1;0
9;3;2;39;3;3;6121;4;2;1;0
9;3;1;83;7;2;6111;3;2;1;0
9;3;1;50;4;3;6130;4;2;7;3870.83582089552
9;3;1;52;4;5;6112;3;2;1;0
9;3;2;51;4;5;5329;1;1;6;0
8;2;1;25;2;7;5411;1;1;5;24386.498
9;3;2;77;7;2;6111;4;2;1;0
4;2;1;52;4;5;2132;1;1;1;13744.625
9;3;2;49;4;3;6121;4;2;1;0
6;2;1;26;2;7;2512;1;1;5;18208.56
9;3;1;79;7;2;6114;3;2;1;0
8;2;1;31;2;5;7112;1;1;3;15551.4577777778
9;3;2;32;2;6;6121;4;2;1;0
9;3;2;52;4;5;6130;3;2;1;2800.66666666667
9;3;1;34;2;5;8332;1;1;4;14107.2075
9;3;1;51;4;5;6130;3;2;7;4315.72222222222
9;3;1;27;2;5;6130;3;2;7;6000
4;2;1;32;2;7;2132;1;1;1;21374.16
6;2;2;29;2;7;2330;1;1;6;15457.847037037
9;3;2;65;6;3;6111;4;2;1;600
9;3;1;37;3;5;6130;3;2;7;3831.15384615385
9;3;1;51;4;3;5329;1;1;6;0
7;2;2;50;4;5;7412;1;1;2;0
6;2;2;27;2;7;2342;1;1;6;14597.5
8;2;1;26;2;4;7512;1;1;2;16950.84
4;2;1;42;3;5;2132;1;1;1;0
9;3;2;41;3;5;8332;1;1;1;0
9;3;1;27;2;3;6130;1;1;7;2735.41666666667
9;3;1;73;6;2;6111;4;2;1;0
9;3;2;60;5;3;5329;1;1;6;0
9;3;1;55;5;4;6130;1;1;7;5582.48930232558
9;3;2;52;4;3;6121;4;2;1;0
7;2;1;27;2;7;3114;1;1;2;0
11;3;1;31;2;3;9215;1;1;1;0
9;3;1;35;3;3;6111;3;2;1;3320
9;3;1;44;3;3;6111;3;2;1;3320
9;3;2;63;5;3;6114;3;2;1;0
9;3;1;45;4;5;6130;4;2;7;4315.72222222222
9;3;1;24;1;2;6130;3;2;1;640
9;3;1;61;5;2;6130;3;2;1;4665.194
7;2;1;41;3;5;3115;1;1;2;19185.12
7;2;1;44;3;4;7412;1;1;2;16693.6885714286
9;3;1;74;6;3;6130;3;2;1;7834.71125
7;2;1;41;3;4;7412;1;1;2;16693.6885714286
9;3;2;36;3;3;6121;4;2;1;0
9;3;1;59;5;6;6130;4;2;7;0
9;3;2;57;5;3;7531;1;1;2;0
7;2;1;29;2;4;7412;1;1;2;0
7;2;2;46;4;4;7412;1;1;2;13813.59
7;2;2;27;2;3;7412;1;1;2;0
7;2;2;24;1;4;7412;1;1;2;0
11;3;1;18;1;3;5414;1;1;2;0
7;2;1;18;1;5;7412;1;1;2;13352.4
11;3;1;40;3;4;9329;1;1;2;10808.655
9;3;2;31;2;5;6121;4;2;1;0
9;3;1;42;3;4;6113;3;2;1;0
9;3;2;41;3;4;7532;1;1;2;12146.88
8;2;1;55;5;4;4132;1;1;6;0
9;3;2;44;3;3;6121;4;2;1;0
7;2;2;22;1;7;7412;1;1;2;0
9;3;2;69;6;2;6111;3;2;1;0
9;3;1;47;4;3;6111;3;2;1;7950
9;3;1;74;6;4;6113;3;2;1;0
11;3;1;42;3;4;9329;1;1;2;10808.655
11;3;1;42;3;4;9329;1;1;2;10808.655
11;3;1;54;4;3;9313;1;1;3;13416.2088888889
9;3;1;69;6;2;6111;3;2;1;0
9;3;1;35;3;4;6130;4;2;1;6917.87907407407
9;3;1;60;5;4;6111;3;2;1;6240
9;3;2;51;4;3;6121;4;2;1;0
1;1;1;27;2;7;1120;1;1;7;26663.035
6;2;2;24;1;7;2342;1;1;6;0
9;3;2;81;7;2;6114;3;2;1;0
9;3;2;55;5;3;6111;3;2;1;2332.66666666667
7;2;2;18;1;3;7412;1;1;2;0
7;2;1;42;3;3;7412;1;1;2;0
9;3;2;38;3;3;6121;4;2;1;0
7;2;1;20;1;5;7412;1;1;2;13352.4
8;2;2;23;1;7;4321;1;1;6;0
9;3;1;36;3;3;6130;3;2;7;3789.05149253731
9;3;1;69;6;2;6112;3;2;1;0
8;2;2;45;4;5;5120;1;1;6;14491.32
8;2;1;56;5;4;7231;1;1;2;18771.1225
9;3;2;46;4;5;5321;1;1;6;11624.60875
9;3;2;61;5;2;6111;4;2;1;2750
9;3;2;32;2;3;5221;1;1;5;10794.9171428571
8;2;2;51;4;3;5120;1;1;6;0
9;3;1;30;2;5;4412;1;1;4;15223.06
8;2;1;25;2;7;3240;1;1;7;0
9;3;1;34;2;3;8172;1;4;1;0
9;3;1;25;2;3;8172;1;4;1;0
9;3;2;43;3;4;5321;1;1;6;17731.91
9;3;2;63;5;3;6111;4;2;1;2332.66666666667
8;2;2;43;3;5;5120;1;1;5;12102.958
9;3;1;44;3;3;8172;1;1;2;3230
8;2;1;20;1;5;5131;1;1;5;12201.425
2;1;1;52;4;7;1311;1;1;1;0
9;3;2;39;3;5;5153;1;1;6;0
8;2;2;49;4;3;4321;1;1;5;0
9;3;2;28;2;5;8159;1;1;2;0
9;3;2;56;5;3;6121;4;2;1;0
9;3;2;41;3;5;5162;1;1;5;15113.16
7;2;1;43;3;5;7412;1;1;2;15004.296
9;3;2;38;3;4;7531;1;4;2;11426.1972727273
9;3;1;54;4;4;8182;1;1;6;25518.54
11;3;2;52;4;4;9112;1;1;5;8720.28
2;1;1;57;5;7;1330;1;1;2;0
9;3;2;50;4;7;4412;1;1;4;0
11;3;1;36;3;3;9215;1;1;2;0
11;3;1;29;2;2;9215;1;1;2;0
9;3;2;63;5;2;6121;4;2;1;0
9;3;2;46;4;3;6121;4;2;1;0
8;2;1;54;4;3;7224;1;1;2;0
8;2;2;55;5;6;3221;1;1;6;17699.16
4;2;1;31;2;7;2264;1;1;6;0
9;3;1;52;4;4;8182;1;1;6;25518.54
8;2;2;41;3;5;5120;1;1;5;12102.958
8;2;1;26;2;5;7522;1;1;2;8998.74
7;2;1;43;3;6;3118;1;1;6;0
8;2;2;37;3;5;4321;1;1;6;14021.3628571429
9;3;1;39;3;3;8182;1;1;6;0
9;3;1;38;3;5;8331;1;1;4;18134.88
8;2;2;38;3;6;3255;1;1;6;0
7;2;1;30;2;3;7412;1;1;2;10840.34
9;3;1;44;3;5;6111;4;2;1;3800
8;2;2;41;3;6;3255;1;1;6;0
9;3;2;28;2;5;5221;1;1;5;11020.4273809524
9;3;1;30;2;5;8112;1;1;2;0
6;2;2;48;4;7;2330;1;1;6;21080.07125
8;2;2;39;3;3;5120;1;1;5;9627.75
9;3;2;51;4;5;5321;1;1;6;11624.60875
7;2;1;42;3;4;7413;1;1;2;17558.6766666667
9;3;2;33;2;5;6121;4;2;1;0
9;3;2;42;3;3;7318;1;1;2;0
9;3;2;43;3;5;5221;1;4;5;12443.1861363636
8;2;1;30;2;3;7522;1;1;2;14204.52
4;2;1;41;3;5;2132;1;1;1;0
9;3;1;58;5;3;8322;1;1;6;13921.2
11;3;1;58;5;4;5414;1;4;5;9779.555
9;3;1;62;5;3;6114;3;2;1;0
9;3;2;56;5;3;5322;1;1;6;8651.52
11;3;1;47;4;3;9215;1;1;1;0
9;3;2;42;3;3;6121;4;2;1;0
9;3;1;65;6;2;6114;3;2;1;0
9;3;1;37;3;3;8182;1;4;5;0
9;3;2;37;3;5;5221;1;1;5;12443.1861363636
9;3;1;40;3;5;8331;1;1;4;18134.88
9;3;2;36;3;3;5221;1;1;5;11352.3
9;3;2;45;4;5;5221;1;1;5;12250.9589189189
8;2;1;40;3;5;4221;1;1;5;0
11;3;2;39;3;5;9111;1;1;5;11308.3333333333
9;3;2;34;2;3;5162;1;1;5;0
9;3;2;52;4;3;6121;4;2;1;0
9;3;2;38;3;4;6121;4;2;1;0
7;2;1;41;3;3;7412;1;4;2;0
9;3;2;63;5;3;6111;3;2;1;2332.66666666667
7;2;2;37;3;3;7412;1;1;2;0
7;2;1;21;1;5;7412;1;1;2;13352.4
9;3;2;75;7;3;6113;4;2;1;0
9;3;1;31;2;3;5329;1;1;6;0
9;3;1;39;3;5;6130;3;2;1;3831.15384615385
7;2;2;37;3;5;7412;1;1;2;15156.0875
7;2;1;19;1;5;7412;1;1;2;13352.4
9;3;1;70;6;4;6130;3;2;1;10480.1723076923
11;3;1;35;3;5;9629;1;1;5;10464.27
9;3;2;36;3;3;6121;4;2;1;0
7;2;2;42;3;5;7412;1;1;2;15156.0875
9;3;1;34;2;4;7114;1;1;3;9601.98
9;3;2;33;2;3;6121;4;2;1;0
7;2;2;36;3;3;7412;1;1;2;0
9;3;2;41;3;3;8152;1;1;2;10304.405
7;2;1;25;2;3;7412;1;1;2;10840.34
7;2;1;19;1;4;7412;1;1;2;13639.16
7;2;1;24;1;4;7412;1;1;2;13639.16
9;3;2;53;4;3;6130;1;1;1;1974.32394366197
9;3;1;57;5;5;6111;3;2;1;6000
6;2;1;40;3;5;2636;1;1;5;0
7;2;2;35;3;3;7412;1;1;2;0
9;3;2;40;3;5;6113;4;2;1;0
9;3;1;39;3;4;8311;1;1;1;21231.4525
9;3;2;63;5;3;6111;4;2;1;2332.66666666667
9;3;1;65;6;3;6112;4;2;1;0
6;2;1;36;3;7;2631;1;1;6;30030.6981818182
9;3;1;53;4;4;8342;1;1;1;0
9;3;2;50;4;3;5221;1;1;5;8585.57714285714
8;2;1;30;2;7;4323;1;1;4;13352.4
9;3;2;35;3;7;5221;1;1;5;19045.45
9;3;2;63;5;3;6130;4;2;1;2799.55963302752
9;3;1;36;3;5;8311;1;1;5;0
7;2;2;30;2;5;7412;1;1;2;0
9;3;1;38;3;4;8311;1;1;4;21231.4525
11;3;1;55;5;4;9313;1;1;3;11234.98
7;2;1;53;4;5;3313;1;1;6;13530.21
9;3;2;41;3;5;5249;2;2;5;10038.5875
9;3;1;77;7;5;6114;4;2;1;0
9;3;2;45;4;5;6121;4;2;1;0
9;3;1;71;6;3;6111;4;2;1;0
9;3;1;26;2;5;8332;1;1;2;14107.2075
9;3;2;57;5;3;6111;4;2;1;2332.66666666667
9;3;1;38;3;5;8342;1;1;1;0
9;3;2;34;2;3;6121;4;2;1;0
9;3;1;56;5;5;7534;1;1;2;0
9;3;2;76;7;3;6114;4;2;1;0
9;3;1;75;7;3;6114;3;2;1;0
7;2;2;48;4;7;3313;1;1;6;21968.446
9;3;1;27;2;7;8322;1;1;4;21669.72
9;3;2;62;5;3;6111;4;2;1;2332.66666666667
9;3;1;40;3;3;7131;1;1;3;16752.22
9;3;2;75;7;3;6112;3;2;1;0
7;2;1;43;3;4;7412;1;1;2;16693.6885714286
7;2;2;41;3;3;7412;1;1;2;0
8;2;1;49;4;5;7112;1;4;3;17203.768
9;3;1;77;7;3;6111;3;2;1;0
9;3;1;49;4;5;8312;1;1;4;20676
9;3;2;43;3;3;7531;1;1;2;11579.888
9;3;2;50;4;2;6121;4;2;1;0
7;2;1;33;2;4;7412;1;1;2;0
7;2;1;29;2;3;7412;1;1;2;10840.34
9;3;2;34;2;7;5321;1;1;6;0
9;3;2;48;4;5;6121;4;2;1;0
9;3;1;51;4;4;8322;1;1;3;16093.3232
9;3;2;51;4;3;6121;4;2;1;0
8;2;1;55;5;4;7112;1;1;3;11534.42375
7;2;2;25;2;3;7412;1;1;2;0
9;3;1;57;5;4;6112;3;2;1;925
6;2;2;30;2;7;2342;1;1;6;14597.5
9;3;2;53;4;4;6121;4;2;1;0
9;3;1;32;2;5;8322;1;4;2;16995.1467647059
9;3;1;67;6;2;6112;3;2;1;0
9;3;2;64;5;2;6111;4;2;1;2750
8;2;1;39;3;5;7112;1;1;5;16142.5958333333
9;3;1;32;2;3;6114;3;2;1;0
9;3;2;70;6;2;6113;3;2;1;0
9;3;2;43;3;5;6121;4;2;1;0
9;3;1;58;5;3;6114;3;2;1;0
7;2;2;37;3;3;7412;1;1;2;0
9;3;1;75;7;3;6114;3;2;1;0
8;2;1;36;3;3;7112;3;2;3;11019.549375
9;3;2;74;6;2;6111;3;2;1;0
11;3;1;54;4;5;9213;4;2;1;3550
7;2;2;48;4;3;7412;1;1;2;14580.38
7;2;2;19;1;5;7412;1;1;2;0
9;3;1;56;5;5;6111;3;2;1;6000
9;3;2;56;5;2;6121;4;2;1;0
8;2;1;27;2;5;5411;1;4;6;20005.0425
9;3;1;52;4;3;6121;4;2;1;0
9;3;1;28;2;5;6121;4;2;1;0
9;3;1;42;3;5;8312;1;1;4;17771.53
7;2;2;36;3;3;7412;1;1;2;0
9;3;1;87;8;3;6113;3;2;1;0
11;3;1;35;3;3;9213;4;2;7;2964
9;3;2;34;2;3;6121;4;2;1;0
9;3;1;74;6;5;6113;3;2;1;0
9;3;2;48;4;5;5221;1;1;5;12250.9589189189
9;3;1;51;4;3;6210;1;1;1;9636
9;3;1;84;7;3;6113;3;2;1;0
9;3;1;23;1;3;6130;1;1;7;2161.93025641026
9;3;1;82;7;2;6113;4;2;1;0
9;3;1;32;2;4;8332;3;2;4;26756.115
9;3;2;28;2;5;5221;1;1;5;11020.4273809524
9;3;1;85;8;3;6111;4;2;1;0
9;3;1;59;5;4;6111;3;2;1;6240
9;3;1;33;2;3;6130;1;1;7;2735.41666666667
9;3;2;33;2;3;5221;1;1;5;10794.9171428571
8;2;1;26;2;2;7522;1;1;2;0
9;3;2;73;6;3;6113;3;2;1;0
7;2;2;53;4;5;7412;1;1;2;0
9;3;1;39;3;5;6113;3;2;1;0
9;3;1;77;7;3;6130;3;2;1;6337
7;2;1;40;3;4;7412;1;1;2;16693.6885714286
9;3;1;45;4;3;7131;3;2;3;0
9;3;2;42;3;3;6121;4;2;1;0
7;2;1;22;1;5;7412;1;1;2;13352.4
9;3;2;70;6;2;6113;4;2;1;0
9;3;1;51;4;5;8311;1;1;4;19838.67
9;3;2;52;4;5;6121;4;2;1;0
9;3;1;44;3;6;6111;3;2;1;0
7;2;2;37;3;3;7412;1;1;2;0
9;3;2;67;6;2;6113;3;2;1;0
11;3;1;31;2;3;9329;1;1;2;9370.75333333333
11;3;1;22;1;3;9313;3;2;3;12290.98125
9;3;2;67;6;3;6112;3;2;1;0
9;3;1;41;3;3;6130;3;2;1;3789.05149253731
9;3;2;60;5;3;6111;4;2;1;2332.66666666667
9;3;1;40;3;4;8312;1;1;4;15663.84
9;3;2;60;5;3;6111;4;2;1;2332.66666666667
9;3;1;74;6;3;6113;3;2;1;0
11;3;1;49;4;3;9329;1;1;2;13198.8
9;3;1;80;7;3;6112;3;2;1;0
9;3;2;68;6;3;6111;3;2;1;600
9;3;1;55;5;3;6114;3;2;1;0
9;3;2;50;4;3;6121;4;2;1;0
9;3;1;23;1;5;7535;1;1;2;0
