year,Age,Sex,poverty,Income_EQ,civil_status,Education,Occup,area_resid,family_size,REG
2011,40,2,0,14233,1,9,7,1,2,RO31
2011,1,1,1,11737,0,0,0,1,5,RO31
2011,0,1,1,11737,0,0,0,1,5,RO31
2011,30,1,1,11737,2,3,1,1,5,RO31
2011,2,2,1,11737,0,0,0,1,5,RO31
2011,21,2,1,11737,2,2,7,1,5,RO31
2011,55,1,1,12525,1,4,6,1,3,RO31
2011,26,1,1,12525,2,6,1,1,3,RO31
2011,56,2,1,12525,1,3,1,1,3,RO31
2011,41,1,1,14970,5,6,1,1,1,RO31
2011,62,1,1,13767,1,7,6,1,2,RO31
2011,60,2,1,13767,1,6,6,1,2,RO31
2011,25,1,1,10137,2,6,1,3,3,RO31
2011,62,2,1,10137,4,6,6,3,3,RO31
2011,36,2,1,10137,2,6,1,3,3,RO31
2011,71,2,1,4920,4,2,6,3,1,RO31
2011,73,1,1,6413,1,2,6,3,2,RO31
2011,70,2,1,6413,1,2,6,3,2,RO31
2011,77,2,1,5690,4,2,6,3,1,RO31
2011,48,1,1,4852,1,3,5,3,4,RO31
2011,22,1,1,4852,2,6,7,3,4,RO31
2011,73,2,1,4852,4,2,6,3,4,RO31
2011,44,2,1,4852,1,6,5,3,4,RO31
2011,47,1,1,4724,1,6,1,3,4,RO31
2011,22,1,1,4724,2,6,7,3,4,RO31
2011,44,2,1,4724,1,6,5,3,4,RO31
2011,24,2,1,4724,2,6,7,3,4,RO31
2011,73,2,1,4100,4,2,6,3,1,RO31
2011,56,1,1,6247,1,4,1,3,2,RO31
2011,48,2,1,6247,1,5,5,3,2,RO31
2011,67,1,1,8093,1,3,6,3,2,RO31
2011,62,2,1,8093,1,2,6,3,2,RO31
2011,85,1,1,6000,4,1,6,3,1,RO31
2011,54,1,1,2000,1,3,5,3,2,RO31
2011,48,2,1,2000,1,3,7,3,2,RO31
2011,76,1,1,5640,4,2,6,3,1,RO31
2011,45,1,1,4800,2,4,5,3,1,RO31
2011,80,2,1,4200,4,2,6,3,1,RO31
2011,65,2,1,4200,4,2,6,3,1,RO31
2011,65,1,1,5160,1,4,6,3,2,RO31
2011,55,2,1,5160,1,3,7,3,2,RO31
2011,83,1,1,5467,1,2,6,3,2,RO31
2011,85,2,1,5467,1,2,6,3,2,RO31
2011,31,1,1,7675,1,4,1,3,3,RO31
2011,52,2,1,7675,4,4,6,3,3,RO31
2011,23,2,1,7675,1,4,7,3,3,RO31
2011,67,1,1,10575,1,3,6,3,6,RO31
2011,13,1,1,10575,0,0,0,3,6,RO31
2011,38,1,1,10575,1,4,1,3,6,RO31
2011,65,2,1,10575,1,3,6,3,6,RO31
2011,8,2,1,10575,0,0,0,3,6,RO31
2011,32,2,1,10575,1,8,1,3,6,RO31
2011,75,2,1,6950,4,3,6,3,1,RO31
2011,73,1,1,8807,1,3,6,3,2,RO31
2011,66,2,1,8807,1,2,6,3,2,RO31
2011,85,1,1,7000,1,3,6,3,2,RO31
2011,83,2,1,7000,1,2,6,3,2,RO31
2011,85,1,1,5600,1,2,6,3,2,RO31
2011,85,2,1,5600,1,2,6,3,2,RO31
2011,84,1,1,5473,1,2,6,3,2,RO31
2011,78,2,1,5473,1,2,6,3,2,RO31
2011,45,1,1,8667,1,4,1,3,2,RO31
2011,46,2,1,8667,1,6,7,3,2,RO31
2011,43,1,1,8260,2,6,1,3,1,RO31
2011,69,1,1,8701,1,6,6,3,6,RO31
2011,10,1,1,8701,0,0,0,3,6,RO31
2011,5,1,1,8701,0,0,0,3,6,RO31
2011,61,2,1,8701,1,3,6,3,6,RO31
2011,86,2,1,8701,4,2,6,3,6,RO31
2011,12,2,1,8701,0,0,0,3,6,RO31
2011,84,1,1,9080,1,6,6,3,2,RO31
2011,76,2,1,9080,1,2,6,3,2,RO31
2011,73,2,1,9226,4,6,6,3,1,RO31
2011,79,1,1,5367,4,2,6,3,2,RO31
2011,50,2,1,5367,2,3,7,3,2,RO31
2011,57,1,1,9520,4,4,6,1,1,RO42
2011,67,2,1,7550,4,4,6,1,1,RO42
2011,23,1,0,12525,2,9,1,1,3,RO42
2011,36,2,0,12525,5,9,1,1,3,RO42
2011,20,2,1,12525,2,6,7,1,3,RO42
2011,58,1,0,15225,1,6,1,1,3,RO42
2011,48,2,0,15225,1,6,1,1,3,RO42
2011,22,2,0,15225,2,6,7,1,3,RO42
2011,54,1,0,17460,1,6,1,1,4,RO42
2011,52,2,0,17460,1,4,1,1,4,RO42
2011,31,2,0,17460,2,9,1,1,4,RO42
2011,27,2,0,17460,2,4,1,1,4,RO42
2011,54,1,1,8335,1,6,1,1,3,RO42
2011,73,2,1,8335,4,3,6,1,3,RO42
2011,49,2,1,8335,1,4,7,1,3,RO42
2011,23,1,0,15582,2,6,1,1,3,RO42
2011,26,2,0,15582,2,9,1,1,3,RO42
2011,26,2,0,15582,2,9,1,1,3,RO42
2011,47,2,0,9990,4,9,1,1,1,RO42
2011,48,1,1,7540,2,6,1,1,1,RO42
2011,40,1,1,8800,5,7,1,1,1,RO42
2011,76,1,1,10440,4,4,6,1,1,RO42
2011,77,1,1,11193,1,3,6,1,2,RO42
2011,72,2,1,11193,1,3,6,1,2,RO42
2011,62,1,1,13653,1,4,6,1,2,RO42
2011,62,2,1,13653,1,4,6,1,2,RO42
2011,46,1,1,10151,2,6,1,1,1,RO42
2011,42,1,1,12693,1,6,1,1,2,RO42
2011,42,2,1,12693,1,6,7,1,2,RO42
2011,63,1,1,11944,1,4,6,1,2,RO42
2011,59,2,1,11944,1,3,6,1,2,RO42
2011,65,1,1,11870,3,6,6,1,1,RO42
2011,80,2,1,9230,4,3,6,1,1,RO42
2011,64,1,1,10070,5,4,6,1,1,RO42
2011,60,2,1,8449,5,4,6,1,1,RO42
2011,70,2,1,7800,4,4,6,1,1,RO42
2011,78,2,1,8396,4,4,6,1,1,RO42
2011,60,1,0,10851,4,9,1,1,1,RO42
2011,45,2,0,10761,2,9,1,1,1,RO42
2011,51,1,1,10548,5,4,1,1,1,RO42
2011,83,1,1,12013,1,7,6,1,2,RO42
2011,75,2,1,12013,1,7,6,1,2,RO42
2011,83,1,0,14900,4,9,6,1,1,RO42
2011,11,1,1,8102,0,0,0,1,3,RO42
2011,42,1,1,8102,1,6,1,1,3,RO42
2011,42,2,1,8102,1,6,7,1,3,RO42
2011,56,1,1,7892,1,3,6,1,2,RO42
2011,54,2,1,7892,1,3,6,1,2,RO42
2011,8,1,1,8694,0,0,0,1,3,RO42
2011,50,1,1,8694,1,6,1,1,3,RO42
2011,37,2,1,8694,1,6,7,1,3,RO42
2011,65,1,1,12373,1,4,6,1,2,RO42
2011,63,2,1,12373,1,4,6,1,2,RO42
2011,40,1,1,7244,1,4,1,1,4,RO42
2011,19,1,1,7244,2,6,7,1,4,RO42
2011,39,2,1,7244,1,6,1,1,4,RO42
2011,18,2,1,7244,2,6,7,1,4,RO42
2011,12,1,1,8951,0,0,0,1,4,RO42
2011,36,1,1,8951,1,4,1,1,4,RO42
2011,11,2,1,8951,0,0,0,1,4,RO42
2011,37,2,1,8951,1,4,7,1,4,RO42
2011,6,1,0,19580,0,0,0,1,3,RO42
2011,30,1,0,19580,1,4,1,1,3,RO42
2011,30,2,0,19580,1,6,1,1,3,RO42
2011,63,1,1,12591,1,4,6,1,2,RO42
2011,59,2,1,12591,1,3,1,1,2,RO42
2011,67,2,1,9570,4,4,6,1,1,RO42
2011,76,1,1,10340,4,3,6,1,1,RO42
2011,12,1,1,9841,0,0,0,1,3,RO42
2011,38,1,1,9841,1,4,1,1,3,RO42
2011,33,2,1,9841,1,4,4,1,3,RO42
2011,80,1,1,8750,4,7,6,1,1,RO42
2011,27,2,0,16261,2,9,1,1,1,RO42
2011,28,1,0,18115,1,9,1,1,2,RO42
2011,38,2,0,18115,1,6,1,1,2,RO42
2011,52,1,1,9786,1,4,1,1,3,RO42
2011,22,1,1,9786,2,6,7,1,3,RO42
2011,51,2,1,9786,1,6,1,1,3,RO42
2011,62,1,1,13571,1,6,6,1,3,RO42
2011,60,2,1,13571,1,6,6,1,3,RO42
2011,29,2,0,13571,2,9,1,1,3,RO42
2011,35,1,0,12915,2,9,1,1,2,RO42
2011,31,2,1,12915,2,8,1,1,2,RO42
2011,5,1,1,11169,0,0,0,1,3,RO42
2011,35,1,1,11169,1,6,1,1,3,RO42
2011,33,2,1,11169,1,6,1,1,3,RO42
2011,70,1,1,10780,4,4,6,1,1,RO42
2011,27,1,0,15400,1,6,1,1,2,RO42
2011,25,2,0,15400,1,6,1,1,2,RO42
2011,28,1,0,22000,2,9,1,1,2,RO42
2011,26,2,0,22000,2,10,1,1,2,RO42
2011,54,2,1,7752,3,4,6,1,1,RO42
2011,64,1,1,12733,1,4,6,1,2,RO42
2011,61,2,1,12733,1,4,6,1,2,RO42
2011,62,1,1,12633,1,4,6,1,2,RO42
2011,57,2,1,12633,1,4,6,1,2,RO42
2011,82,1,1,11024,4,4,6,1,1,RO42
2011,49,1,0,24513,1,9,1,1,2,RO42
2011,48,2,0,24513,1,7,1,1,2,RO42
2011,71,2,1,8636,4,4,6,1,1,RO42
2011,74,1,1,10400,4,4,6,1,1,RO42
2011,21,1,1,7273,2,6,7,1,2,RO42
2011,61,2,1,7273,4,6,6,1,2,RO42
2011,30,1,0,14296,2,9,3,1,4,RO42
2011,26,1,1,14296,2,6,1,1,4,RO42
2011,24,1,1,14296,2,6,1,1,4,RO42
2011,54,2,1,14296,4,4,1,1,4,RO42
2011,62,1,1,10873,1,4,6,1,2,RO42
2011,61,2,1,10873,1,3,6,1,2,RO42
2011,46,1,1,9570,5,4,1,1,1,RO42
2011,48,1,1,10350,3,4,1,1,1,RO42
2011,43,1,1,7410,1,7,1,1,3,RO42
2011,39,2,1,7410,1,7,7,1,3,RO42
2011,25,2,0,7410,2,10,7,1,3,RO42
2011,56,1,0,16240,1,9,1,1,4,RO42
2011,24,1,0,16240,2,9,1,1,4,RO42
2011,54,2,0,16240,1,10,1,1,4,RO42
2011,22,2,0,16240,2,8,7,1,4,RO42
2011,61,2,1,10100,4,6,6,1,1,RO42
2011,50,1,1,5160,1,3,1,1,4,RO42
2011,70,2,1,5160,5,2,7,1,4,RO42
2011,44,2,1,5160,1,3,7,1,4,RO42
2011,24,2,1,5160,2,4,1,1,4,RO42
2011,69,1,1,11553,1,4,6,1,2,RO42
2011,65,2,1,11553,1,4,6,1,2,RO42
2011,79,2,1,13000,4,3,6,1,1,RO42
2011,52,1,1,11925,1,6,1,1,3,RO42
2011,43,2,1,11925,1,6,1,1,3,RO42
2011,21,2,1,11925,2,6,7,1,3,RO42
2011,71,1,0,16864,1,3,6,1,2,RO42
2011,74,2,0,16864,1,3,6,1,2,RO42
2011,64,2,1,9260,4,3,6,1,1,RO42
2011,51,1,0,19815,1,3,6,1,3,RO42
2011,24,1,0,19815,2,9,1,1,3,RO42
2011,48,2,0,19815,1,3,1,1,3,RO42
2011,25,1,0,21765,2,6,1,1,2,RO42
2011,56,1,0,21765,4,4,1,1,2,RO42
2011,47,1,0,20153,1,9,1,1,2,RO42
2011,39,2,0,20153,1,9,1,1,2,RO42
2011,54,1,1,11465,1,4,1,1,3,RO42
2011,50,2,1,11465,1,4,7,1,3,RO42
2011,30,2,0,11465,5,9,1,1,3,RO42
2011,38,1,1,13310,2,7,1,1,1,RO42
2011,50,1,0,17267,1,7,1,1,2,RO42
2011,48,2,0,17267,1,6,1,1,2,RO42
2011,74,1,1,12400,4,4,6,1,1,RO42
2011,53,1,1,12150,5,4,1,1,1,RO42
2011,51,2,1,0,5,4,7,1,1,RO42
2011,56,1,1,11403,1,4,1,1,2,RO42
2011,56,2,1,11403,1,4,6,1,2,RO42
2011,46,1,1,8943,1,6,1,1,3,RO42
2011,26,1,1,8943,2,6,1,1,3,RO42
2011,46,2,1,8943,1,4,7,1,3,RO42
2011,30,1,1,13470,2,6,1,1,3,RO42
2011,27,1,1,13470,2,6,1,1,3,RO42
2011,60,2,1,13470,4,3,6,1,3,RO42
2011,43,1,0,18621,1,6,1,1,2,RO42
2011,36,2,0,18621,1,6,1,1,2,RO42
2011,61,2,1,8540,4,4,6,1,1,RO42
2011,48,1,1,3430,2,3,7,3,1,RO42
2011,60,1,1,5760,1,4,1,3,2,RO42
2011,58,2,1,5760,1,5,7,3,2,RO42
2011,82,1,1,9320,1,2,6,3,4,RO42
2011,57,1,1,9320,1,7,6,3,4,RO42
2011,78,2,1,9320,1,2,6,3,4,RO42
2011,54,2,1,9320,1,6,6,3,4,RO42
2011,56,1,1,5787,1,4,5,3,2,RO42
2011,47,2,1,5787,1,3,5,3,2,RO42
2011,42,1,1,9273,1,4,1,3,2,RO42
2011,42,2,1,9273,1,3,7,3,2,RO42
2011,78,1,1,8300,4,2,6,3,1,RO42
2011,80,2,1,5340,4,2,6,3,1,RO42
2011,70,2,1,6780,4,2,6,3,1,RO42
2011,68,1,1,8240,3,3,6,3,1,RO42
2011,71,1,1,11680,3,2,6,3,1,RO42
2011,50,1,1,6660,1,3,1,3,4,RO42
2011,49,2,1,6660,1,3,1,3,4,RO42
2011,24,2,1,6660,2,6,7,3,4,RO42
2011,21,2,1,6660,2,6,7,3,4,RO42
2011,54,1,1,9192,3,6,1,3,1,RO42
2011,16,1,1,3991,2,3,7,3,4,RO42
2011,16,1,1,3991,2,3,7,3,4,RO42
2011,43,1,1,3991,1,6,1,3,4,RO42
2011,40,2,1,3991,1,4,7,3,4,RO42
2011,41,1,1,12413,1,6,1,3,2,RO42
2011,47,2,1,12413,1,6,1,3,2,RO42
2011,39,1,1,8500,5,5,1,3,1,RO42
2011,12,1,1,8552,0,0,0,3,4,RO42
2011,38,1,1,8552,1,5,1,3,4,RO42
2011,10,2,1,8552,0,0,0,3,4,RO42
2011,36,2,1,8552,1,5,1,3,4,RO42
2011,65,1,1,7196,4,3,6,3,1,RO42
2011,88,2,1,7530,4,2,6,3,1,RO42
2011,78,1,1,8010,4,2,6,3,1,RO42
2011,70,1,1,5510,4,2,6,3,1,RO42
2011,73,1,1,8510,4,2,6,3,1,RO42
2011,62,1,1,9110,4,3,6,3,1,RO42
2011,25,1,1,5531,2,4,5,3,2,RO42
2011,62,2,1,5531,4,3,6,3,2,RO42
2011,67,2,1,4641,4,3,6,3,1,RO42
2011,62,1,1,4820,2,3,6,3,1,RO42
2011,54,1,1,14143,2,8,1,3,2,RO42
2011,75,2,1,14143,4,3,6,3,2,RO42
2011,62,1,1,12700,1,3,6,3,4,RO42
2011,83,1,1,12700,4,2,6,3,4,RO42
2011,42,1,1,12700,2,6,1,3,4,RO42
2011,58,2,1,12700,1,3,5,3,4,RO42
2011,78,1,0,22233,4,3,6,3,2,RO42
2011,58,1,0,22233,5,9,1,3,2,RO42
2011,9,1,1,5536,0,0,0,3,3,RO42
2011,34,1,1,5536,1,4,5,3,3,RO42
2011,28,2,1,5536,1,6,5,3,3,RO42
2011,53,1,1,7300,1,3,5,3,2,RO42
2011,54,2,1,7300,1,3,5,3,2,RO42
2011,85,1,1,5235,1,2,6,3,3,RO42
2011,77,2,1,5235,1,2,6,3,3,RO42
2011,46,2,1,5235,4,5,7,3,3,RO42
2011,72,1,1,7513,1,2,6,3,2,RO42
2011,64,2,1,7513,1,3,6,3,2,RO42
2011,44,1,1,9513,1,6,1,3,2,RO42
2011,35,2,1,9513,1,6,1,3,2,RO42
2011,55,2,1,10020,4,3,1,3,1,RO42
2011,82,2,1,5300,4,2,6,3,1,RO42
2011,78,1,1,7268,4,2,6,3,1,RO42
2011,31,1,1,6067,1,6,3,3,2,RO42
2011,27,2,1,6067,1,6,7,3,2,RO42
2011,59,1,0,14780,1,9,1,3,2,RO42
2011,57,2,1,14780,1,6,6,3,2,RO42
2011,55,1,1,8067,1,4,5,3,2,RO42
2011,52,2,1,8067,1,5,1,3,2,RO42
2011,71,1,1,7053,1,2,6,3,2,RO42
2011,68,2,1,7053,1,3,6,3,2,RO42
2011,71,1,1,7687,1,2,6,3,2,RO42
2011,65,2,1,7687,1,2,6,3,2,RO42
2011,72,2,1,6600,4,2,6,3,1,RO42
2011,87,1,1,7984,1,3,6,3,2,RO42
2011,71,2,1,7984,1,3,6,3,2,RO42
2011,73,1,1,8800,1,2,6,3,2,RO42
2011,72,2,1,8800,1,2,6,3,2,RO42
2011,15,1,1,5412,2,3,7,3,3,RO42
2011,38,1,1,5412,1,4,1,3,3,RO42
2011,43,2,1,5412,1,4,7,3,3,RO42
2011,81,2,1,8100,4,2,6,3,1,RO42
2011,14,1,1,9763,0,0,0,3,3,RO42
2011,37,1,1,9763,1,6,1,3,3,RO42
2011,36,2,1,9763,1,6,1,3,3,RO42
2011,54,1,1,9923,1,6,1,3,2,RO42
2011,53,2,1,9923,1,6,7,3,2,RO42
2011,71,1,1,13560,4,4,6,3,1,RO42
2011,82,2,1,8220,4,2,6,3,1,RO42
2011,29,1,1,14119,2,1,6,1,2,RO22
2011,64,2,1,14119,4,6,6,1,2,RO22
2011,31,2,1,8082,2,6,1,1,1,RO22
2011,50,1,1,11309,1,6,1,1,2,RO22
2011,44,2,1,11309,1,6,7,1,2,RO22
2011,2,1,1,8563,0,0,0,1,4,RO22
2011,41,1,1,8563,1,4,1,1,4,RO22
2011,41,2,1,8563,1,4,4,1,4,RO22
2011,18,2,1,8563,2,3,7,1,4,RO22
2011,70,1,1,14302,4,7,6,1,1,RO22
2011,70,1,1,9009,1,4,6,1,2,RO22
2011,68,2,1,9009,1,3,6,1,2,RO22
2011,62,1,0,16703,1,7,6,1,2,RO22
2011,56,2,0,16703,1,6,6,1,2,RO22
2011,86,1,1,10129,1,4,6,1,2,RO22
2011,82,2,1,10129,1,2,6,1,2,RO22
2011,52,1,1,5508,1,6,1,1,2,RO22
2011,50,2,1,5508,1,6,7,1,2,RO22
2011,74,1,1,13434,1,4,6,1,5,RO22
2011,48,1,1,13434,1,6,1,1,5,RO22
2011,19,1,1,13434,2,6,7,1,5,RO22
2011,68,2,1,13434,1,4,6,1,5,RO22
2011,41,2,1,13434,1,6,1,1,5,RO22
2011,9,1,1,12695,0,0,0,1,2,RO22
2011,29,2,0,12695,5,9,2,1,2,RO22
2011,77,2,1,3190,4,1,7,1,1,RO22
2011,56,1,1,5830,5,3,1,1,1,RO22
2011,43,1,1,5120,1,4,1,1,2,RO22
2011,46,2,1,5120,1,5,7,1,2,RO22
2011,41,1,1,0,1,2,3,1,2,RO22
2011,45,2,1,0,1,1,7,1,2,RO22
2011,78,1,1,11200,1,3,6,1,2,RO22
2011,71,2,1,11200,1,3,6,1,2,RO22
2011,83,2,1,4220,4,2,6,1,1,RO22
2011,57,1,1,9465,1,3,4,1,2,RO22
2011,8,2,1,9465,0,0,0,1,2,RO22
2011,65,1,1,10549,1,3,6,1,2,RO22
2011,59,2,1,10549,1,3,6,1,2,RO22
2011,41,1,1,11928,1,4,1,1,3,RO22
2011,18,1,1,11928,2,3,7,1,3,RO22
2011,41,2,1,11928,1,4,1,1,3,RO22
2011,54,2,1,9900,4,6,1,1,1,RO22
2011,76,2,1,12288,4,4,6,1,1,RO22
2011,71,1,1,9239,1,4,6,3,2,RO22
2011,67,2,1,9239,1,3,6,3,2,RO22
2011,72,1,1,8305,1,3,6,3,5,RO22
2011,14,1,1,8305,0,0,0,3,5,RO22
2011,40,1,1,8305,5,4,1,3,5,RO22
2011,66,2,1,8305,1,3,6,3,5,RO22
2011,35,2,1,8305,5,4,7,3,5,RO22
2011,62,2,1,4270,4,2,6,3,1,RO22
2011,71,1,1,9467,1,4,6,3,2,RO22
2011,63,2,1,9467,1,3,7,3,2,RO22
2011,26,1,1,12935,2,4,1,3,1,RO22
2011,77,1,1,12396,1,3,6,3,2,RO22
2011,77,2,1,12396,1,2,6,3,2,RO22
2011,76,2,1,7990,4,2,6,3,1,RO22
2011,37,1,1,11480,1,4,5,3,2,RO22
2011,32,2,1,11480,1,6,5,3,2,RO22
2011,12,1,1,8466,0,0,0,3,4,RO22
2011,36,1,1,8466,1,4,5,3,4,RO22
2011,10,2,1,8466,0,0,0,3,4,RO22
2011,36,2,1,8466,1,3,5,3,4,RO22
2011,54,1,1,10673,1,4,5,3,2,RO22
2011,47,2,1,10673,1,3,5,3,2,RO22
2011,54,1,1,6010,4,4,5,3,1,RO22
2011,58,2,1,6990,4,3,5,3,1,RO22
2011,70,1,1,11122,4,4,6,3,1,RO22
2011,65,1,1,9626,5,4,6,3,1,RO22
2011,40,1,1,5910,2,3,5,3,1,RO22
2011,48,2,1,6380,4,3,1,3,1,RO22
2011,76,1,1,9500,4,4,6,3,1,RO22
2011,67,1,1,10560,5,4,6,3,1,RO22
2011,59,1,1,13976,1,7,5,3,2,RO22
2011,62,2,0,13976,1,9,6,3,2,RO22
2011,55,1,1,13052,1,4,1,3,2,RO22
2011,54,2,1,13052,1,3,7,3,2,RO22
2011,70,1,1,10830,1,3,6,3,2,RO22
2011,66,2,1,10830,1,3,6,3,2,RO22
2011,0,1,1,6220,0,0,0,3,3,RO22
2011,41,1,1,6220,1,6,1,3,3,RO22
2011,32,2,1,6220,1,6,7,3,3,RO22
2011,60,2,1,6238,4,3,6,3,1,RO22
2011,73,1,1,9699,1,2,6,3,2,RO22
2011,75,2,1,9699,1,2,6,3,2,RO22
2011,65,1,1,7637,4,1,6,3,6,RO22
2011,43,1,1,7637,1,3,1,3,6,RO22
2011,15,2,1,7637,2,3,7,3,6,RO22
2011,2,2,1,7637,0,0,0,3,6,RO22
2011,1,2,1,7637,0,0,0,3,6,RO22
2011,31,2,1,7637,1,3,7,3,6,RO22
2011,44,1,1,8563,1,4,1,3,2,RO22
2011,41,2,1,8563,1,5,1,3,2,RO22
2011,17,2,1,7039,2,3,7,3,2,RO22
2011,17,2,1,7039,2,3,7,3,2,RO22
2011,36,1,1,11402,1,4,1,1,3,RO21
2011,3,2,1,11402,0,0,0,1,3,RO21
2011,33,2,1,11402,1,6,1,1,3,RO21
2011,60,1,1,9600,1,3,6,3,2,RO21
2011,56,2,1,9600,1,3,6,3,2,RO21
2011,79,2,1,10800,4,3,6,3,1,RO21
2011,52,1,1,1087,1,1,7,1,2,RO41
2011,49,2,1,1087,1,2,7,1,2,RO41
2011,61,1,1,1785,3,1,7,1,1,RO41
2011,71,2,1,9670,4,4,6,1,1,RO41
2011,60,1,0,16484,1,9,1,1,2,RO41
2011,55,2,0,16484,1,7,1,1,2,RO41
2011,70,1,1,7807,1,4,6,1,2,RO41
2011,66,2,1,7807,1,3,7,1,2,RO41
2011,42,1,1,8383,1,6,1,1,3,RO41
2011,15,2,1,8383,2,3,7,1,3,RO41
2011,43,2,1,8383,1,6,7,1,3,RO41
2011,50,1,1,9864,1,6,1,1,4,RO41
2011,48,2,1,9864,1,6,6,1,4,RO41
2011,22,2,1,9864,2,6,7,1,4,RO41
2011,20,2,1,9864,2,6,7,1,4,RO41
2011,66,1,0,19833,1,9,6,1,2,RO41
2011,66,2,0,19833,1,9,6,1,2,RO41
2011,70,1,0,19833,1,6,6,1,2,RO41
2011,69,2,0,19833,1,6,6,1,2,RO41
2011,69,1,1,9833,1,6,6,1,2,RO41
2011,67,2,1,9833,1,6,7,1,2,RO41
2011,16,2,1,11177,2,3,7,1,2,RO41
2011,35,2,1,11177,5,6,1,1,2,RO41
2011,52,1,1,11133,1,6,6,1,2,RO41
2011,54,2,1,11133,1,6,6,1,2,RO41
2011,54,1,1,7274,1,6,1,1,2,RO41
2011,53,2,1,7274,1,4,7,1,2,RO41
2011,69,1,0,21173,1,9,6,1,2,RO41
2011,65,2,0,21173,1,6,6,1,2,RO41
2011,67,1,0,22925,1,7,6,1,2,RO41
2011,62,2,0,22925,1,7,6,1,2,RO41
2011,37,1,0,21120,2,9,1,1,1,RO41
2011,51,2,0,23510,4,9,1,1,1,RO41
2011,26,2,0,19165,2,9,1,1,1,RO41
2011,53,1,0,20000,1,7,6,1,3,RO41
2011,44,2,0,20000,1,6,3,1,3,RO41
2011,20,2,0,20000,2,6,7,1,3,RO41
2011,85,1,0,18107,1,9,6,1,2,RO41
2011,72,2,0,18107,1,7,6,1,2,RO41
2011,66,2,1,8210,4,3,6,1,1,RO41
2011,76,1,1,9110,4,3,6,1,1,RO41
2011,69,1,1,9919,1,3,6,1,2,RO41
2011,62,2,1,9919,1,3,6,1,2,RO41
2011,81,1,0,11820,4,9,6,1,1,RO41
2011,64,1,0,17406,1,6,6,1,3,RO41
2011,30,1,0,17406,2,9,1,1,3,RO41
2011,62,2,0,17406,1,6,6,1,3,RO41
2011,74,2,1,8000,4,4,6,1,1,RO41
2011,32,1,1,7960,1,6,1,1,2,RO41
2011,27,2,1,7960,1,6,7,1,2,RO41
2011,11,1,1,6047,0,0,0,3,3,RO41
2011,46,1,1,6047,1,7,1,3,3,RO41
2011,39,2,1,6047,1,6,7,3,3,RO41
2011,76,1,1,5750,4,2,6,3,1,RO41
2011,55,1,0,20841,1,6,5,3,2,RO41
2011,56,2,0,20841,1,7,1,3,2,RO41
2011,79,1,1,5650,4,2,6,3,1,RO41
2011,75,1,1,8300,5,2,6,3,1,RO41
2011,40,1,1,9543,1,4,1,3,4,RO41
2011,16,2,1,9543,2,3,7,3,4,RO41
2011,38,2,1,9543,1,4,1,3,4,RO41
2011,18,2,1,9543,2,3,7,3,4,RO41
2011,85,2,1,5900,4,2,6,3,1,RO41
2011,52,1,1,1070,4,3,4,3,2,RO41
2011,88,2,1,4100,4,2,6,3,1,RO41
2011,86,1,1,9867,1,3,6,3,2,RO41
2011,83,2,1,9867,1,3,6,3,2,RO41
2011,2,1,1,10451,0,0,0,3,4,RO41
2011,33,1,0,10451,1,9,1,3,4,RO41
2011,54,2,1,10451,4,3,7,3,4,RO41
2011,26,2,1,10451,1,8,1,3,4,RO41
2011,61,1,1,5433,1,6,6,3,2,RO41
2011,56,2,1,5433,1,6,7,3,2,RO41
2011,35,1,1,7181,1,6,1,3,2,RO41
2011,34,2,1,7181,1,6,1,3,2,RO41
2011,79,1,1,7075,4,4,6,3,3,RO41
2011,44,1,1,7075,1,6,6,3,3,RO41
2011,47,2,1,7075,1,6,7,3,3,RO41
2011,36,1,1,11174,2,6,1,3,2,RO41
2011,72,2,1,11174,4,3,6,3,2,RO41
2011,52,1,1,11481,5,6,6,3,3,RO41
2011,29,1,1,11481,2,6,1,3,3,RO41
2011,71,2,1,11481,4,3,6,3,3,RO41
2011,16,1,1,6723,2,3,7,3,5,RO41
2011,15,1,1,6723,2,3,7,3,5,RO41
2011,43,1,1,6723,1,6,1,3,5,RO41
2011,67,2,1,6723,4,3,6,3,5,RO41
2011,38,2,1,6723,1,6,7,3,5,RO41
2011,61,1,1,3943,1,3,6,3,2,RO41
2011,51,2,1,3943,1,3,7,3,2,RO41
2011,50,1,1,5443,1,4,1,3,2,RO41
2011,42,2,1,5443,1,3,7,3,2,RO41
2011,59,1,1,7110,1,2,6,3,2,RO41
2011,59,2,1,7110,1,3,7,3,2,RO41
2011,60,1,1,5503,1,3,6,3,2,RO41
2011,59,2,1,5503,1,3,7,3,2,RO41
2011,72,1,1,7133,1,2,6,3,2,RO41
2011,71,2,1,7133,1,2,7,3,2,RO41
2011,60,1,1,6838,1,4,6,3,5,RO41
2011,4,1,1,6838,0,0,0,3,5,RO41
2011,6,2,1,6838,0,0,0,3,5,RO41
2011,4,2,1,6838,0,0,0,3,5,RO41
2011,53,2,1,6838,1,3,6,3,5,RO41
2011,58,1,1,2525,1,3,5,3,3,RO41
2011,23,1,1,2525,2,3,4,3,3,RO41
2011,54,2,1,2525,1,2,7,3,3,RO41
2011,45,1,1,6611,3,4,1,3,1,RO41
2011,81,2,1,6000,4,2,6,3,1,RO41
2011,51,2,1,6611,5,3,1,3,1,RO41
2011,76,1,1,9367,1,3,6,3,2,RO41
